date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,weekend_flag,marketing_push_flag,weather_disruption_index,weekend_flag_raw,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,holiday_peak_flag_calendar,prime_event_flag_calendar,marketing_push_flag_calendar,weather_disruption_index_calendar,weekend_flag_calendar,revenue_usd,gross_margin_usd,month
2025-05-03,SKU-101956,South,38,30.48,0,0,1,0,0.39,1970-03-23,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,0.0,-0.15214285714285714,1.0,1158.24,15.960000000000065,2025-05
2025-05-03,SKU-102830,West,51,162.56,0,0,1,0,1.29,1970-04-28,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,0.0,-0.15214285714285714,1.0,8290.56,2554.08,2025-05
2025-05-03,SKU-103093,North,47,184.11,1,0,1,0,-0.27,1970-05-09,Electronics,54.03,86.74,0.58,0.976,1.0,0.0,0.0,-0.15214285714285714,1.0,8653.17,6113.76,2025-05
2025-05-03,SKU-103194,West,32,154.44,1,0,1,0,0.55,1970-05-14,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,0.0,-0.15214285714285714,1.0,4942.08,1858.2399999999998,2025-05
2025-05-03,SKU-103316,North,40,189.56,1,0,1,0,-1.39,1970-05-19,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,0.0,-0.15214285714285714,1.0,7582.4,3083.2,2025-05
2025-05-03,SKU-103898,South,43,149.14,1,0,1,0,0.37,1970-06-12,Pet,68.29,97.95,0.38,0.978,1.0,0.0,0.0,-0.15214285714285714,1.0,6413.0199999999995,3476.5499999999993,2025-05
2025-05-03,SKU-103977,South,42,33.6,1,0,1,0,1.58,1970-06-15,Home,85.74,189.02,1.49,0.954,1.0,0.0,0.0,-0.15214285714285714,1.0,1411.2,-2189.8799999999997,2025-05
2025-05-03,SKU-104179,North,42,30.49,1,0,1,0,-2.15,1970-06-24,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,0.0,-0.15214285714285714,1.0,1280.58,-1317.1200000000001,2025-05
2025-05-03,SKU-104759,North,52,194.15,0,0,1,0,1.02,1970-07-18,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,0.0,-0.15214285714285714,1.0,10095.800000000001,7995.5199999999995,2025-05
2025-05-03,SKU-104887,South,37,30.4,0,0,1,0,-0.49,1970-07-23,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,0.0,-0.15214285714285714,1.0,1124.8,-633.4400000000002,2025-05
2025-05-03,SKU-104927,North,24,177.17,0,0,1,0,-0.91,1970-07-25,Toys,119.1,158.8,0.61,0.973,1.0,0.0,0.0,-0.15214285714285714,1.0,4252.08,1393.6799999999998,2025-05
2025-05-03,SKU-104979,East,24,185.56,0,0,1,0,0.9,1970-07-27,Kitchen,38.64,161.51,0.29,0.933,1.0,0.0,0.0,-0.15214285714285714,1.0,4453.4400000000005,3526.0800000000004,2025-05
2025-05-04,SKU-100085,West,27,146.65,0,0,1,0,0.48,1970-01-04,Toys,119.1,158.8,0.61,0.973,1.0,0.0,0.0,-7.93016446160826e-18,1.0,3959.55,743.8500000000004,2025-05
2025-05-04,SKU-100122,West,36,146.05,0,0,1,1,-0.04,1970-01-06,Pet,39.01,44.01,0.77,0.983,1.0,0.0,0.0,-7.93016446160826e-18,1.0,5257.8,3853.4400000000005,2025-05
2025-05-04,SKU-100308,West,67,74.37,0,0,1,0,1.25,1970-01-13,Toys,22.32,198.29,0.86,0.968,1.0,0.0,0.0,-7.93016446160826e-18,1.0,4982.79,3487.3500000000004,2025-05
2025-05-04,SKU-100563,South,44,125.93,0,0,1,0,0.4,1970-01-24,Home,118.88,33.69,0.21,0.975,1.0,0.0,0.0,-7.93016446160826e-18,1.0,5540.92,310.2000000000005,2025-05
2025-05-04,SKU-100800,East,38,32.31,0,0,1,0,0.7,1970-02-03,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,0.0,-7.93016446160826e-18,1.0,1227.7800000000002,-2434.28,2025-05
2025-05-04,SKU-101819,South,58,44.17,0,0,1,0,0.64,1970-03-17,Toys,14.98,175.66,1.79,0.972,1.0,0.0,0.0,-7.93016446160826e-18,1.0,2561.86,1693.02,2025-05
2025-05-04,SKU-102134,South,52,188.66,0,0,1,0,1.67,1970-03-30,Pet,68.29,97.95,0.38,0.978,1.0,0.0,0.0,-7.93016446160826e-18,1.0,9810.32,6259.24,2025-05
2025-05-04,SKU-102535,West,35,125.64,0,0,1,0,2.23,1970-04-16,Electronics,54.03,86.74,0.58,0.976,1.0,0.0,0.0,-7.93016446160826e-18,1.0,4397.4,2506.35,2025-05
2025-05-04,SKU-102703,East,53,32.87,0,0,1,0,-0.02,1970-04-23,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,0.0,-7.93016446160826e-18,1.0,1742.11,-1535.9400000000003,2025-05
2025-05-04,SKU-102992,East,39,125.04,1,0,1,0,1.68,1970-05-05,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,0.0,-7.93016446160826e-18,1.0,4876.56,489.8400000000001,2025-05
2025-05-04,SKU-103012,North,52,166.65,1,0,1,0,1.68,1970-05-06,Electronics,82.88,157.93,0.66,0.952,1.0,0.0,0.0,-7.93016446160826e-18,1.0,8665.800000000001,4356.040000000001,2025-05
2025-05-04,SKU-103638,North,46,32.16,1,0,1,0,-1.48,1970-06-01,Toys,22.32,198.29,0.86,0.968,1.0,0.0,0.0,-7.93016446160826e-18,1.0,1479.36,452.6399999999998,2025-05
2025-05-04,SKU-104123,West,25,82.79,1,0,1,0,2.15,1970-06-21,Toys,14.98,175.66,1.79,0.972,1.0,0.0,0.0,-7.93016446160826e-18,1.0,2069.75,1695.25,2025-05
2025-05-04,SKU-104318,West,35,33.58,1,0,1,0,0.88,1970-06-29,Pet,119.39,197.26,0.68,0.987,1.0,0.0,0.0,-7.93016446160826e-18,1.0,1175.3,-3003.35,2025-05
2025-05-04,SKU-104688,North,42,177.18,0,0,1,0,-1.22,1970-07-15,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,0.0,-7.93016446160826e-18,1.0,7441.56,3394.02,2025-05
2025-05-05,SKU-100645,East,38,107.19,0,0,0,0,1.55,1970-01-27,Electronics,54.03,86.74,0.58,0.976,1.0,0.0,1.0,0.5128571428571428,0.0,4073.22,2020.08,2025-05
2025-05-05,SKU-101407,West,37,85.4,0,0,0,0,-0.21,1970-02-28,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,1.0,0.5128571428571428,0.0,3159.8,871.3500000000001,2025-05
2025-05-05,SKU-102515,South,32,41.97,0,0,0,0,-0.17,1970-04-15,Toys,119.1,158.8,0.61,0.973,1.0,0.0,1.0,0.5128571428571428,0.0,1343.04,-2468.16,2025-05
2025-05-05,SKU-102591,South,47,185.26,0,0,0,0,2.0,1970-04-18,Home,85.74,189.02,1.49,0.954,1.0,0.0,1.0,0.5128571428571428,0.0,8707.22,4677.44,2025-05
2025-05-05,SKU-102606,West,40,182.34,0,0,0,0,1.58,1970-04-19,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.5128571428571428,0.0,7293.6,5733.200000000001,2025-05
2025-05-05,SKU-103190,South,23,109.06,1,0,0,0,0.18,1970-05-13,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,1.0,0.5128571428571428,0.0,2508.38,-78.66000000000004,2025-05
2025-05-05,SKU-103462,South,26,153.27,1,0,0,0,-0.82,1970-05-25,Electronics,82.88,157.93,0.66,0.952,1.0,0.0,1.0,0.5128571428571428,0.0,3985.0200000000004,1830.1400000000003,2025-05
2025-05-05,SKU-103559,East,65,95.59,1,0,0,0,0.67,1970-05-29,Toys,119.1,158.8,0.61,0.973,1.0,0.0,1.0,0.5128571428571428,0.0,6213.35,-1528.1499999999994,2025-05
2025-05-05,SKU-104612,West,22,135.41,0,0,0,0,1.29,1970-07-12,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,1.0,0.5128571428571428,0.0,2979.02,504.4599999999998,2025-05
2025-05-05,SKU-104726,West,45,147.84,0,0,0,0,-1.22,1970-07-16,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.5128571428571428,0.0,6652.8,3579.75,2025-05
2025-05-06,SKU-100080,West,43,129.1,0,0,0,0,-0.31,1970-01-04,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.5045454545454545,0.0,5551.3,1407.3899999999996,2025-05
2025-05-06,SKU-100374,North,19,121.19,0,0,0,0,0.62,1970-01-16,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.5045454545454545,0.0,2302.61,1561.42,2025-05
2025-05-06,SKU-100637,North,33,195.24,0,0,0,1,-0.51,1970-01-27,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,0.5045454545454545,0.0,6442.92,5110.050000000001,2025-05
2025-05-06,SKU-101331,West,32,88.13,0,0,0,1,-1.16,1970-02-25,Home,85.74,189.02,1.49,0.954,1.0,0.0,1.0,0.5045454545454545,0.0,2820.16,76.48000000000002,2025-05
2025-05-06,SKU-101583,South,47,120.26,0,0,0,0,0.72,1970-03-07,Home,85.74,189.02,1.49,0.954,1.0,0.0,1.0,0.5045454545454545,0.0,5652.22,1622.4400000000005,2025-05
2025-05-06,SKU-101997,West,38,177.31,0,0,0,0,2.11,1970-03-25,Home,85.74,189.02,1.49,0.954,1.0,0.0,1.0,0.5045454545454545,0.0,6737.78,3479.6600000000003,2025-05
2025-05-06,SKU-102084,South,28,124.77,0,0,0,0,2.1,1970-03-28,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.5045454545454545,0.0,3493.56,2401.2799999999997,2025-05
2025-05-06,SKU-102293,East,93,160.86,0,0,0,1,-1.33,1970-04-06,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,0.5045454545454545,0.0,14959.980000000001,11203.710000000001,2025-05
2025-05-06,SKU-102435,East,60,188.01,0,0,0,0,0.17,1970-04-12,Home,118.88,33.69,0.21,0.975,1.0,0.0,1.0,0.5045454545454545,0.0,11280.599999999999,4147.799999999999,2025-05
2025-05-06,SKU-102716,East,59,172.23,0,0,0,0,0.08,1970-04-24,Pet,119.39,197.26,0.68,0.987,1.0,0.0,1.0,0.5045454545454545,0.0,10161.57,3117.5599999999995,2025-05
2025-05-06,SKU-102786,West,66,178.64,0,0,0,0,0.55,1970-04-27,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.5045454545454545,0.0,11790.24,9215.58,2025-05
2025-05-06,SKU-102941,North,67,90.83,0,0,0,0,-0.15,1970-05-03,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,0.5045454545454545,0.0,6085.61,3379.48,2025-05
2025-05-06,SKU-103319,East,38,161.66,1,0,0,0,-2.9,1970-05-19,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,0.5045454545454545,0.0,6143.08,4608.26,2025-05
2025-05-06,SKU-103706,West,44,176.01,1,0,0,0,0.22,1970-06-04,Pet,119.39,197.26,0.68,0.987,1.0,0.0,1.0,0.5045454545454545,0.0,7744.44,2491.2799999999997,2025-05
2025-05-06,SKU-104660,East,23,89.03,0,0,0,0,0.14,1970-07-14,Pet,119.39,197.26,0.68,0.987,1.0,0.0,1.0,0.5045454545454545,0.0,2047.69,-698.28,2025-05
2025-05-07,SKU-100242,South,48,196.39,0,0,0,0,-0.41,1970-01-11,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,-0.0035714285714285587,0.0,9426.72,4800.959999999999,2025-05
2025-05-07,SKU-100788,West,33,159.51,0,0,0,0,-0.24,1970-02-02,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,-0.0035714285714285587,0.0,5263.83,3976.5,2025-05
2025-05-07,SKU-100928,West,42,108.61,0,0,0,0,-0.36,1970-02-08,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,-0.0035714285714285587,0.0,4561.62,1693.4399999999996,2025-05
2025-05-07,SKU-100945,West,46,186.07,0,0,0,0,-0.18,1970-02-09,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,-0.0035714285714285587,0.0,8559.22,6373.299999999999,2025-05
2025-05-07,SKU-101090,South,55,32.51,0,0,0,0,0.66,1970-02-15,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,-0.0035714285714285587,0.0,1788.05,-1967.9000000000005,2025-05
2025-05-07,SKU-101272,West,56,128.15,0,0,0,0,2.05,1970-02-23,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,1.0,-0.0035714285714285587,0.0,7176.400000000001,5493.04,2025-05
2025-05-07,SKU-101550,East,34,132.96,0,0,0,0,-0.53,1970-03-06,Toys,22.32,198.29,0.86,0.968,1.0,0.0,1.0,-0.0035714285714285587,0.0,4520.64,3761.7600000000007,2025-05
2025-05-07,SKU-101560,North,37,157.84,0,0,0,0,0.24,1970-03-07,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,1.0,-0.0035714285714285587,0.0,5840.08,4727.86,2025-05
2025-05-07,SKU-101636,North,42,32.0,0,0,0,0,0.07,1970-03-10,Pet,119.39,197.26,0.68,0.987,1.0,0.0,1.0,-0.0035714285714285587,0.0,1344.0,-3670.38,2025-05
2025-05-07,SKU-101836,East,37,160.65,0,0,0,0,1.45,1970-03-18,Electronics,50.98,190.65,0.55,0.959,1.0,0.0,1.0,-0.0035714285714285587,0.0,5944.05,4057.7900000000004,2025-05
2025-05-07,SKU-101840,South,49,93.97,0,0,0,0,1.45,1970-03-18,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,1.0,-0.0035714285714285587,0.0,4604.53,-906.9900000000002,2025-05
2025-05-07,SKU-103143,East,85,181.11,1,0,0,0,0.37,1970-05-11,Kitchen,38.64,161.51,0.29,0.933,1.0,0.0,1.0,-0.0035714285714285587,0.0,15394.35,12109.950000000003,2025-05
2025-05-07,SKU-103933,West,25,133.53,1,0,0,0,1.31,1970-06-13,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,-0.0035714285714285587,0.0,3338.25,2150.25,2025-05
2025-05-07,SKU-104003,North,48,199.91,1,0,0,0,0.37,1970-06-16,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,-0.0035714285714285587,0.0,9595.68,7656.959999999999,2025-05
2025-05-07,SKU-104207,South,34,33.13,1,0,0,0,-0.46,1970-06-25,Toys,119.1,158.8,0.61,0.973,1.0,0.0,1.0,-0.0035714285714285587,0.0,1126.42,-2922.98,2025-05
2025-05-07,SKU-104312,South,24,125.4,1,0,0,0,0.07,1970-06-29,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,-0.0035714285714285587,0.0,3009.6000000000004,1370.6399999999999,2025-05
2025-05-07,SKU-104471,North,58,94.76,1,0,0,0,-0.04,1970-07-06,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,-0.0035714285714285587,0.0,5496.08,3153.46,2025-05
2025-05-08,SKU-100165,North,25,128.67,0,0,0,0,-0.03,1970-01-07,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,0.0,0.03928571428571429,0.0,3216.7499999999995,1670.4999999999998,2025-05
2025-05-08,SKU-100193,South,59,42.57,0,0,0,0,-0.43,1970-01-09,Toys,119.1,158.8,0.61,0.973,1.0,0.0,0.0,0.03928571428571429,0.0,2511.63,-4515.27,2025-05
2025-05-08,SKU-100270,South,68,43.71,0,0,0,0,-0.41,1970-01-12,Electronics,50.98,190.65,0.55,0.959,1.0,0.0,0.0,0.03928571428571429,0.0,2972.28,-494.35999999999973,2025-05
2025-05-08,SKU-100305,North,59,31.2,0,0,0,0,-0.11,1970-01-13,Home,85.74,189.02,1.49,0.954,1.0,0.0,0.0,0.03928571428571429,0.0,1840.8,-3217.8599999999997,2025-05
2025-05-08,SKU-100484,North,63,189.91,0,0,0,0,1.23,1970-01-21,Pet,119.39,197.26,0.68,0.987,1.0,0.0,0.0,0.03928571428571429,0.0,11964.33,4442.759999999999,2025-05
2025-05-08,SKU-100784,South,36,130.31,0,0,0,0,-1.75,1970-02-02,Pet,68.29,97.95,0.38,0.978,1.0,0.0,0.0,0.03928571428571429,0.0,4691.16,2232.72,2025-05
2025-05-08,SKU-100793,North,44,151.52,0,0,0,0,-0.24,1970-02-03,Toys,14.98,175.66,1.79,0.972,1.0,0.0,0.0,0.03928571428571429,0.0,6666.88,6007.760000000001,2025-05
2025-05-08,SKU-100836,West,39,127.63,0,0,0,0,0.87,1970-02-04,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,0.0,0.03928571428571429,0.0,4977.57,1219.1399999999996,2025-05
2025-05-08,SKU-102021,North,38,149.77,0,0,0,0,-1.22,1970-03-26,Home,118.88,33.69,0.21,0.975,1.0,0.0,0.0,0.03928571428571429,0.0,5691.26,1173.8200000000006,2025-05
2025-05-08,SKU-102028,South,53,77.25,0,0,0,0,-1.22,1970-03-26,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,0.0,0.03928571428571429,0.0,4094.25,2501.0699999999997,2025-05
2025-05-08,SKU-102230,South,42,31.28,0,0,0,0,1.67,1970-04-03,Pet,119.39,197.26,0.68,0.987,1.0,0.0,0.0,0.03928571428571429,0.0,1313.76,-3700.62,2025-05
2025-05-08,SKU-102373,South,34,33.13,0,0,0,0,-1.41,1970-04-09,Electronics,54.03,86.74,0.58,0.976,1.0,0.0,0.0,0.03928571428571429,0.0,1126.42,-710.5999999999999,2025-05
2025-05-08,SKU-102968,North,56,133.3,0,0,0,0,-0.22,1970-05-04,Pet,119.39,197.26,0.68,0.987,1.0,0.0,0.0,0.03928571428571429,0.0,7464.800000000001,778.9600000000006,2025-05
2025-05-08,SKU-103899,East,41,123.36,1,0,0,0,-0.17,1970-06-12,Kitchen,38.64,161.51,0.29,0.933,1.0,0.0,0.0,0.03928571428571429,0.0,5057.76,3473.52,2025-05
2025-05-08,SKU-104026,East,31,110.35,1,0,0,0,0.37,1970-06-17,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,0.0,0.03928571428571429,0.0,3420.85,2488.99,2025-05
2025-05-09,SKU-100116,East,31,148.66,0,0,0,0,-1.05,1970-01-05,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.22500000000000003,0.0,4608.46,1620.9899999999998,2025-05
2025-05-09,SKU-100144,West,35,80.48,0,0,0,0,-0.31,1970-01-07,Electronics,50.98,190.65,0.55,0.959,1.0,0.0,1.0,0.22500000000000003,0.0,2816.8,1032.5000000000002,2025-05
2025-05-09,SKU-100265,West,42,124.36,0,0,0,0,-0.71,1970-01-12,Toys,119.1,158.8,0.61,0.973,1.0,0.0,1.0,0.22500000000000003,0.0,5223.12,220.92000000000021,2025-05
2025-05-09,SKU-100862,West,57,34.49,0,0,0,0,0.87,1970-02-05,Pet,119.39,197.26,0.68,0.987,1.0,0.0,1.0,0.22500000000000003,0.0,1965.93,-4839.3,2025-05
2025-05-09,SKU-101026,West,62,154.85,0,0,0,0,1.04,1970-02-12,Electronics,50.98,190.65,0.55,0.959,1.0,0.0,1.0,0.22500000000000003,0.0,9600.699999999999,6439.9400000000005,2025-05
2025-05-09,SKU-101128,East,57,32.22,0,0,0,0,0.66,1970-02-17,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,1.0,0.22500000000000003,0.0,1836.54,123.12,2025-05
2025-05-09,SKU-101326,South,28,135.53,0,0,0,0,2.05,1970-02-25,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,1.0,0.22500000000000003,0.0,3794.84,2953.16,2025-05
2025-05-09,SKU-101791,North,67,73.95,0,0,0,0,1.45,1970-03-16,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,0.22500000000000003,0.0,4954.650000000001,1770.81,2025-05
2025-05-09,SKU-101809,North,37,125.15,0,0,0,0,0.42,1970-03-17,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,0.22500000000000003,0.0,4630.55,2872.31,2025-05
2025-05-09,SKU-102354,East,89,169.58,0,0,0,1,-1.33,1970-04-09,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.22500000000000003,0.0,15092.62,11620.730000000001,2025-05
2025-05-09,SKU-102456,North,35,176.92,0,0,0,0,-0.84,1970-04-13,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.22500000000000003,0.0,6192.2,2819.2499999999995,2025-05
2025-05-09,SKU-102728,West,43,155.94,0,0,0,0,1.21,1970-04-24,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.22500000000000003,0.0,6705.42,3768.95,2025-05
2025-05-09,SKU-103045,East,29,125.1,0,0,0,0,1.24,1970-05-07,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,1.0,0.22500000000000003,0.0,3627.8999999999996,1834.2499999999998,2025-05
2025-05-09,SKU-103968,West,60,43.62,1,0,0,0,1.31,1970-06-15,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.22500000000000003,0.0,2617.2,-3165.0000000000005,2025-05
2025-05-09,SKU-104564,North,25,87.56,0,0,0,0,-0.4,1970-07-10,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.22500000000000003,0.0,2189.0,481.7499999999999,2025-05
2025-05-10,SKU-100082,North,39,153.81,0,0,1,0,-1.26,1970-01-04,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.4064285714285714,1.0,5998.59,3335.2799999999997,2025-05
2025-05-10,SKU-100174,North,36,85.92,0,0,1,0,-0.31,1970-01-08,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,1.0,0.4064285714285714,1.0,3093.12,2010.96,2025-05
2025-05-10,SKU-100351,North,69,78.83,0,0,1,0,-0.11,1970-01-15,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,0.4064285714285714,1.0,5439.2699999999995,2160.39,2025-05
2025-05-10,SKU-100404,East,75,73.95,0,0,1,0,1.47,1970-01-17,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.4064285714285714,1.0,5546.25,-1681.5000000000002,2025-05
2025-05-10,SKU-101196,West,58,179.67,0,0,1,0,0.04,1970-02-19,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.4064285714285714,1.0,10420.859999999999,4831.399999999999,2025-05
2025-05-10,SKU-101323,South,65,34.04,0,0,1,0,0.01,1970-02-25,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,0.4064285714285714,1.0,2212.6,-876.2000000000003,2025-05
2025-05-10,SKU-101423,East,96,94.82,0,0,1,1,-1.16,1970-03-01,Toys,14.98,175.66,1.79,0.972,1.0,0.0,1.0,0.4064285714285714,1.0,9102.72,7664.639999999999,2025-05
2025-05-10,SKU-101653,East,32,162.52,0,0,1,0,0.24,1970-03-10,Electronics,54.03,86.74,0.58,0.976,1.0,0.0,1.0,0.4064285714285714,1.0,5200.64,3471.6800000000003,2025-05
2025-05-10,SKU-101882,East,30,161.54,0,0,1,0,-1.41,1970-03-20,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.4064285714285714,1.0,4846.2,2797.4999999999995,2025-05
2025-05-10,SKU-102182,East,39,130.06,0,0,1,0,2.1,1970-04-01,Electronics,112.48,134.55,0.33,0.966,1.0,0.0,1.0,0.4064285714285714,1.0,5072.34,685.6199999999999,2025-05
2025-05-10,SKU-102773,East,30,85.74,0,0,1,0,-0.12,1970-04-26,Toys,14.98,175.66,1.79,0.972,1.0,0.0,1.0,0.4064285714285714,1.0,2572.2,2122.7999999999997,2025-05
2025-05-10,SKU-103320,East,38,130.31,1,0,1,0,-0.91,1970-05-19,Electronics,96.37,130.18,0.12,0.949,1.0,0.0,1.0,0.4064285714285714,1.0,4951.78,1289.7199999999998,2025-05
2025-05-10,SKU-103758,West,28,159.99,1,0,1,0,0.39,1970-06-06,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.4064285714285714,1.0,4479.72,3387.4400000000005,2025-05
2025-05-10,SKU-104386,North,63,202.63,1,0,1,0,0.07,1970-07-02,Kitchen,30.06,129.52,0.22,0.931,1.0,0.0,1.0,0.4064285714285714,1.0,12765.69,10871.91,2025-05
2025-05-10,SKU-104421,West,30,185.26,1,0,1,0,-0.47,1970-07-04,Kitchen,38.64,161.51,0.29,0.933,1.0,0.0,1.0,0.4064285714285714,1.0,5557.799999999999,4398.6,2025-05
2025-05-10,SKU-104779,South,31,124.68,0,0,1,0,1.47,1970-07-19,Electronics,47.52,108.9,0.08,0.975,1.0,0.0,1.0,0.4064285714285714,1.0,3865.0800000000004,2391.96,2025-05
2025-05-10,SKU-104971,South,49,77.06,0,0,1,0,-1.56,1970-07-27,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,1.0,0.4064285714285714,1.0,3775.94,745.2900000000001,2025-05
2025-05-11,SKU-100014,North,47,176.36,0,0,1,0,0.31,1970-01-01,Pet,39.01,44.01,0.77,0.983,1.0,0.0,1.0,0.045000000000000005,1.0,8288.92,6455.450000000001,2025-05
2025-05-11,SKU-100658,South,44,31.72,0,0,1,0,0.86,1970-01-28,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.045000000000000005,1.0,1395.6799999999998,-1609.0800000000004,2025-05
2025-05-11,SKU-100748,East,86,161.64,0,0,1,1,-0.51,1970-02-01,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.045000000000000005,1.0,13901.039999999999,8028.0999999999985,2025-05
2025-05-11,SKU-101245,West,46,122.48,0,0,1,0,-0.92,1970-02-21,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,1.0,0.045000000000000005,1.0,5634.08,2788.98,2025-05
2025-05-11,SKU-101350,East,53,32.59,0,0,1,0,0.01,1970-02-26,Electronics,50.98,190.65,0.55,0.959,1.0,0.0,1.0,0.045000000000000005,1.0,1727.2700000000002,-974.6699999999996,2025-05
2025-05-11,SKU-101443,East,80,193.75,0,0,1,1,-1.16,1970-03-02,Beauty,61.85,78.7,0.76,0.931,1.0,0.0,1.0,0.045000000000000005,1.0,15500.0,10552.0,2025-05
2025-05-11,SKU-102005,West,36,152.12,0,0,1,0,1.56,1970-03-25,Kitchen,40.39,32.87,0.64,0.972,1.0,0.0,1.0,0.045000000000000005,1.0,5476.32,4022.28,2025-05
2025-05-11,SKU-102070,East,45,33.39,0,0,1,0,0.58,1970-03-28,Electronics,50.98,190.65,0.55,0.959,1.0,0.0,1.0,0.045000000000000005,1.0,1502.55,-791.5499999999998,2025-05
2025-05-11,SKU-102242,North,34,193.23,0,0,1,0,-0.92,1970-04-04,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.045000000000000005,1.0,6569.82,4247.959999999999,2025-05
2025-05-11,SKU-102386,North,43,161.1,0,0,1,0,0.48,1970-04-10,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.045000000000000005,1.0,6927.3,3990.8299999999995,2025-05
2025-05-11,SKU-102531,South,58,91.02,0,0,1,0,-0.69,1970-04-16,Kitchen,38.64,161.51,0.29,0.933,1.0,0.0,1.0,0.045000000000000005,1.0,5279.16,3038.04,2025-05
2025-05-11,SKU-102692,West,36,176.34,0,0,1,0,2.23,1970-04-23,Pet,68.29,97.95,0.38,0.978,1.0,0.0,1.0,0.045000000000000005,1.0,6348.24,3889.7999999999997,2025-05
2025-05-11,SKU-102788,East,30,110.68,0,0,1,0,-0.12,1970-04-27,Pet,119.39,197.26,0.68,0.987,1.0,0.0,1.0,0.045000000000000005,1.0,3320.4,-261.29999999999984,2025-05
2025-05-11,SKU-102918,West,52,93.9,0,0,1,0,0.55,1970-05-02,Toys,22.32,198.29,0.86,0.968,1.0,0.0,1.0,0.045000000000000005,1.0,4882.8,3722.1600000000008,2025-05
