sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level
SKU-102949,Electronics,54.03,86.74,0.58,0.976
SKU-102950,Pet,119.39,197.26,0.68,0.987
SKU-102951,Home,85.74,189.02,1.49,0.954
SKU-102952,Electronics,50.98,190.65,0.55,0.959
SKU-102953,Toys,14.98,175.66,1.79,0.972
SKU-102954,Toys,22.32,198.29,0.86,0.968
SKU-102955,Beauty,61.85,78.7,0.76,0.931
SKU-102956,Electronics,112.48,134.55,0.33,0.966
SKU-102957,Home,118.88,33.69,0.21,0.975
SKU-102958,Electronics,82.88,157.93,0.66,0.952
SKU-102959,Kitchen,40.39,32.87,0.64,0.972
SKU-102960,Electronics,96.37,130.18,0.12,0.949
SKU-102961,Electronics,47.52,108.9,0.08,0.975
SKU-102962,Pet,68.29,97.95,0.38,0.978
SKU-102963,Kitchen,38.64,161.51,0.29,0.933
SKU-102964,Kitchen,30.06,129.52,0.22,0.931
SKU-102965,Toys,119.1,158.8,0.61,0.973
SKU-102966,Pet,39.01,44.01,0.77,0.983
SKU-102967,Electronics,54.03,86.74,0.58,0.976
SKU-102968,Pet,119.39,197.26,0.68,0.987
SKU-102969,Home,85.74,189.02,1.49,0.954
SKU-102970,Electronics,50.98,190.65,0.55,0.959
SKU-102971,Toys,14.98,175.66,1.79,0.972
SKU-102972,Toys,22.32,198.29,0.86,0.968
SKU-102973,Beauty,61.85,78.7,0.76,0.931
SKU-102974,Electronics,112.48,134.55,0.33,0.966
SKU-102975,Home,118.88,33.69,0.21,0.975
SKU-102976,Electronics,82.88,157.93,0.66,0.952
SKU-102977,Kitchen,40.39,32.87,0.64,0.972
SKU-102978,Electronics,96.37,130.18,0.12,0.949
SKU-102979,Electronics,47.52,108.9,0.08,0.975
SKU-102980,Pet,68.29,97.95,0.38,0.978
SKU-102981,Kitchen,38.64,161.51,0.29,0.933
SKU-102982,Kitchen,30.06,129.52,0.22,0.931
SKU-102983,Toys,119.1,158.8,0.61,0.973
SKU-102984,Pet,39.01,44.01,0.77,0.983
SKU-102985,Electronics,54.03,86.74,0.58,0.976
SKU-102986,Pet,119.39,197.26,0.68,0.987
SKU-102987,Home,85.74,189.02,1.49,0.954
SKU-102988,Electronics,50.98,190.65,0.55,0.959
SKU-102989,Toys,14.98,175.66,1.79,0.972
SKU-102990,Toys,22.32,198.29,0.86,0.968
SKU-102991,Beauty,61.85,78.7,0.76,0.931
SKU-102992,Electronics,112.48,134.55,0.33,0.966
SKU-102993,Home,118.88,33.69,0.21,0.975
SKU-102994,Electronics,82.88,157.93,0.66,0.952
SKU-102995,Kitchen,40.39,32.87,0.64,0.972
SKU-102996,Electronics,96.37,130.18,0.12,0.949
SKU-102997,Electronics,47.52,108.9,0.08,0.975
SKU-102998,Pet,68.29,97.95,0.38,0.978
SKU-102999,Kitchen,38.64,161.51,0.29,0.933
SKU-103000,Kitchen,30.06,129.52,0.22,0.931
SKU-103001,Toys,119.1,158.8,0.61,0.973
SKU-103002,Pet,39.01,44.01,0.77,0.983
SKU-103003,Electronics,54.03,86.74,0.58,0.976
SKU-103004,Pet,119.39,197.26,0.68,0.987
SKU-103005,Home,85.74,189.02,1.49,0.954
SKU-103006,Electronics,50.98,190.65,0.55,0.959
SKU-103007,Toys,14.98,175.66,1.79,0.972
SKU-103008,Toys,22.32,198.29,0.86,0.968
SKU-103009,Beauty,61.85,78.7,0.76,0.931
SKU-103010,Electronics,112.48,134.55,0.33,0.966
SKU-103011,Home,118.88,33.69,0.21,0.975
SKU-103012,Electronics,82.88,157.93,0.66,0.952
SKU-103013,Kitchen,40.39,32.87,0.64,0.972
SKU-103014,Electronics,96.37,130.18,0.12,0.949
SKU-103015,Electronics,47.52,108.9,0.08,0.975
SKU-103016,Pet,68.29,97.95,0.38,0.978
SKU-103017,Kitchen,38.64,161.51,0.29,0.933
SKU-103018,Kitchen,30.06,129.52,0.22,0.931
SKU-103019,Toys,119.1,158.8,0.61,0.973
SKU-103020,Pet,39.01,44.01,0.77,0.983
SKU-103021,Electronics,54.03,86.74,0.58,0.976
SKU-103022,Pet,119.39,197.26,0.68,0.987
SKU-103023,Home,85.74,189.02,1.49,0.954
SKU-103024,Electronics,50.98,190.65,0.55,0.959
SKU-103025,Toys,14.98,175.66,1.79,0.972
SKU-103026,Toys,22.32,198.29,0.86,0.968
SKU-103027,Beauty,61.85,78.7,0.76,0.931
SKU-103028,Electronics,112.48,134.55,0.33,0.966
SKU-103029,Home,118.88,33.69,0.21,0.975
SKU-103030,Electronics,82.88,157.93,0.66,0.952
SKU-103031,Kitchen,40.39,32.87,0.64,0.972
SKU-103032,Electronics,96.37,130.18,0.12,0.949
SKU-103033,Electronics,47.52,108.9,0.08,0.975
SKU-103034,Pet,68.29,97.95,0.38,0.978
SKU-103035,Kitchen,38.64,161.51,0.29,0.933
SKU-103036,Kitchen,30.06,129.52,0.22,0.931
SKU-103037,Toys,119.1,158.8,0.61,0.973
SKU-103038,Pet,39.01,44.01,0.77,0.983
SKU-103039,Electronics,54.03,86.74,0.58,0.976
SKU-103040,Pet,119.39,197.26,0.68,0.987
SKU-103041,Home,85.74,189.02,1.49,0.954
SKU-103042,Electronics,50.98,190.65,0.55,0.959
SKU-103043,Toys,14.98,175.66,1.79,0.972
SKU-103044,Toys,22.32,198.29,0.86,0.968
SKU-103045,Beauty,61.85,78.7,0.76,0.931
SKU-103046,Electronics,112.48,134.55,0.33,0.966
SKU-103047,Home,118.88,33.69,0.21,0.975
SKU-103048,Electronics,82.88,157.93,0.66,0.952
SKU-103049,Kitchen,40.39,32.87,0.64,0.972
SKU-103050,Electronics,96.37,130.18,0.12,0.949
SKU-103051,Electronics,47.52,108.9,0.08,0.975
SKU-103052,Pet,68.29,97.95,0.38,0.978
SKU-103053,Kitchen,38.64,161.51,0.29,0.933
SKU-103054,Kitchen,30.06,129.52,0.22,0.931
SKU-103055,Toys,119.1,158.8,0.61,0.973
SKU-103056,Pet,39.01,44.01,0.77,0.983
SKU-103057,Electronics,54.03,86.74,0.58,0.976
SKU-103058,Pet,119.39,197.26,0.68,0.987
SKU-103059,Home,85.74,189.02,1.49,0.954
SKU-103060,Electronics,50.98,190.65,0.55,0.959
SKU-103061,Toys,14.98,175.66,1.79,0.972
SKU-103062,Toys,22.32,198.29,0.86,0.968
SKU-103063,Beauty,61.85,78.7,0.76,0.931
SKU-103064,Electronics,112.48,134.55,0.33,0.966
SKU-103065,Home,118.88,33.69,0.21,0.975
SKU-103066,Electronics,82.88,157.93,0.66,0.952
SKU-103067,Kitchen,40.39,32.87,0.64,0.972
SKU-103068,Electronics,96.37,130.18,0.12,0.949
SKU-103069,Electronics,47.52,108.9,0.08,0.975
SKU-103070,Pet,68.29,97.95,0.38,0.978
SKU-103071,Kitchen,38.64,161.51,0.29,0.933
SKU-103072,Kitchen,30.06,129.52,0.22,0.931
SKU-103073,Toys,119.1,158.8,0.61,0.973
SKU-103074,Pet,39.01,44.01,0.77,0.983
SKU-103075,Electronics,54.03,86.74,0.58,0.976
SKU-103076,Pet,119.39,197.26,0.68,0.987
SKU-103077,Home,85.74,189.02,1.49,0.954
SKU-103078,Electronics,50.98,190.65,0.55,0.959
SKU-103079,Toys,14.98,175.66,1.79,0.972
SKU-103080,Toys,22.32,198.29,0.86,0.968
SKU-103081,Beauty,61.85,78.7,0.76,0.931
SKU-103082,Electronics,112.48,134.55,0.33,0.966
SKU-103083,Home,118.88,33.69,0.21,0.975
SKU-103084,Electronics,82.88,157.93,0.66,0.952
SKU-103085,Kitchen,40.39,32.87,0.64,0.972
SKU-103086,Electronics,96.37,130.18,0.12,0.949
SKU-103087,Electronics,47.52,108.9,0.08,0.975
SKU-103088,Pet,68.29,97.95,0.38,0.978
SKU-103089,Kitchen,38.64,161.51,0.29,0.933
SKU-103090,Kitchen,30.06,129.52,0.22,0.931
SKU-103091,Toys,119.1,158.8,0.61,0.973
SKU-103092,Pet,39.01,44.01,0.77,0.983
SKU-103093,Electronics,54.03,86.74,0.58,0.976
SKU-103094,Pet,119.39,197.26,0.68,0.987
SKU-103095,Home,85.74,189.02,1.49,0.954
SKU-103096,Electronics,50.98,190.65,0.55,0.959
SKU-103097,Toys,14.98,175.66,1.79,0.972
SKU-103098,Toys,22.32,198.29,0.86,0.968
SKU-103099,Beauty,61.85,78.7,0.76,0.931
SKU-103100,Electronics,112.48,134.55,0.33,0.966
SKU-103101,Home,118.88,33.69,0.21,0.975
SKU-103102,Electronics,82.88,157.93,0.66,0.952
SKU-103103,Kitchen,40.39,32.87,0.64,0.972
SKU-103104,Electronics,96.37,130.18,0.12,0.949
SKU-103105,Electronics,47.52,108.9,0.08,0.975
SKU-103106,Pet,68.29,97.95,0.38,0.978
SKU-103107,Kitchen,38.64,161.51,0.29,0.933
SKU-103108,Kitchen,30.06,129.52,0.22,0.931
SKU-103109,Toys,119.1,158.8,0.61,0.973
SKU-103110,Pet,39.01,44.01,0.77,0.983
SKU-103111,Electronics,54.03,86.74,0.58,0.976
SKU-103112,Pet,119.39,197.26,0.68,0.987
SKU-103113,Home,85.74,189.02,1.49,0.954
SKU-103114,Electronics,50.98,190.65,0.55,0.959
SKU-103115,Toys,14.98,175.66,1.79,0.972
SKU-103116,Toys,22.32,198.29,0.86,0.968
SKU-103117,Beauty,61.85,78.7,0.76,0.931
SKU-103118,Electronics,112.48,134.55,0.33,0.966
SKU-103119,Home,118.88,33.69,0.21,0.975
SKU-103120,Electronics,82.88,157.93,0.66,0.952
SKU-103121,Kitchen,40.39,32.87,0.64,0.972
SKU-103122,Electronics,96.37,130.18,0.12,0.949
SKU-103123,Electronics,47.52,108.9,0.08,0.975
SKU-103124,Pet,68.29,97.95,0.38,0.978
SKU-103125,Kitchen,38.64,161.51,0.29,0.933
SKU-103126,Kitchen,30.06,129.52,0.22,0.931
SKU-103127,Toys,119.1,158.8,0.61,0.973
SKU-103128,Pet,39.01,44.01,0.77,0.983
SKU-103129,Electronics,54.03,86.74,0.58,0.976
SKU-103130,Pet,119.39,197.26,0.68,0.987
SKU-103131,Home,85.74,189.02,1.49,0.954
SKU-103132,Electronics,50.98,190.65,0.55,0.959
SKU-103133,Toys,14.98,175.66,1.79,0.972
SKU-103134,Toys,22.32,198.29,0.86,0.968
SKU-103135,Beauty,61.85,78.7,0.76,0.931
SKU-103136,Electronics,112.48,134.55,0.33,0.966
SKU-103137,Home,118.88,33.69,0.21,0.975
SKU-103138,Electronics,82.88,157.93,0.66,0.952
SKU-103139,Kitchen,40.39,32.87,0.64,0.972
SKU-103140,Electronics,96.37,130.18,0.12,0.949
SKU-103141,Electronics,47.52,108.9,0.08,0.975
SKU-103142,Pet,68.29,97.95,0.38,0.978
SKU-103143,Kitchen,38.64,161.51,0.29,0.933
SKU-103144,Kitchen,30.06,129.52,0.22,0.931
SKU-103145,Toys,119.1,158.8,0.61,0.973
SKU-103146,Pet,39.01,44.01,0.77,0.983
SKU-103147,Electronics,54.03,86.74,0.58,0.976
SKU-103148,Pet,119.39,197.26,0.68,0.987
SKU-103149,Home,85.74,189.02,1.49,0.954
SKU-103150,Electronics,50.98,190.65,0.55,0.959
SKU-103151,Toys,14.98,175.66,1.79,0.972
SKU-103152,Toys,22.32,198.29,0.86,0.968
SKU-103153,Beauty,61.85,78.7,0.76,0.931
SKU-103154,Electronics,112.48,134.55,0.33,0.966
SKU-103155,Home,118.88,33.69,0.21,0.975
SKU-103156,Electronics,82.88,157.93,0.66,0.952
SKU-103157,Kitchen,40.39,32.87,0.64,0.972
SKU-103158,Electronics,96.37,130.18,0.12,0.949
SKU-103159,Electronics,47.52,108.9,0.08,0.975
SKU-103160,Pet,68.29,97.95,0.38,0.978
SKU-103161,Kitchen,38.64,161.51,0.29,0.933
SKU-103162,Kitchen,30.06,129.52,0.22,0.931
SKU-103163,Toys,119.1,158.8,0.61,0.973
SKU-103164,Pet,39.01,44.01,0.77,0.983
SKU-103165,Electronics,54.03,86.74,0.58,0.976
SKU-103166,Pet,119.39,197.26,0.68,0.987
SKU-103167,Home,85.74,189.02,1.49,0.954
SKU-103168,Electronics,50.98,190.65,0.55,0.959
SKU-103169,Toys,14.98,175.66,1.79,0.972
SKU-103170,Toys,22.32,198.29,0.86,0.968
SKU-103171,Beauty,61.85,78.7,0.76,0.931
SKU-103172,Electronics,112.48,134.55,0.33,0.966
SKU-103173,Home,118.88,33.69,0.21,0.975
SKU-103174,Electronics,82.88,157.93,0.66,0.952
SKU-103175,Kitchen,40.39,32.87,0.64,0.972
SKU-103176,Electronics,96.37,130.18,0.12,0.949
SKU-103177,Electronics,47.52,108.9,0.08,0.975
SKU-103178,Pet,68.29,97.95,0.38,0.978
SKU-103179,Kitchen,38.64,161.51,0.29,0.933
SKU-103180,Kitchen,30.06,129.52,0.22,0.931
SKU-103181,Toys,119.1,158.8,0.61,0.973
SKU-103182,Pet,39.01,44.01,0.77,0.983
SKU-103183,Electronics,54.03,86.74,0.58,0.976
SKU-103184,Pet,119.39,197.26,0.68,0.987
SKU-103185,Home,85.74,189.02,1.49,0.954
SKU-103186,Electronics,50.98,190.65,0.55,0.959
SKU-103187,Toys,14.98,175.66,1.79,0.972
SKU-103188,Toys,22.32,198.29,0.86,0.968
SKU-103189,Beauty,61.85,78.7,0.76,0.931
SKU-103190,Electronics,112.48,134.55,0.33,0.966
SKU-103191,Home,118.88,33.69,0.21,0.975
SKU-103192,Electronics,82.88,157.93,0.66,0.952
SKU-103193,Kitchen,40.39,32.87,0.64,0.972
SKU-103194,Electronics,96.37,130.18,0.12,0.949
SKU-103195,Electronics,47.52,108.9,0.08,0.975
SKU-103196,Pet,68.29,97.95,0.38,0.978
SKU-103197,Kitchen,38.64,161.51,0.29,0.933
SKU-103198,Kitchen,30.06,129.52,0.22,0.931
SKU-103199,Toys,119.1,158.8,0.61,0.973
SKU-103200,Pet,39.01,44.01,0.77,0.983
SKU-103201,Electronics,54.03,86.74,0.58,0.976
SKU-103202,Pet,119.39,197.26,0.68,0.987
SKU-103203,Home,85.74,189.02,1.49,0.954
SKU-103204,Electronics,50.98,190.65,0.55,0.959
SKU-103205,Toys,14.98,175.66,1.79,0.972
SKU-103206,Toys,22.32,198.29,0.86,0.968
SKU-103207,Beauty,61.85,78.7,0.76,0.931
SKU-103208,Electronics,112.48,134.55,0.33,0.966
SKU-103209,Home,118.88,33.69,0.21,0.975
SKU-103210,Electronics,82.88,157.93,0.66,0.952
SKU-103211,Kitchen,40.39,32.87,0.64,0.972
SKU-103212,Electronics,96.37,130.18,0.12,0.949
SKU-103213,Electronics,47.52,108.9,0.08,0.975
SKU-103214,Pet,68.29,97.95,0.38,0.978
SKU-103215,Kitchen,38.64,161.51,0.29,0.933
SKU-103216,Kitchen,30.06,129.52,0.22,0.931
SKU-103217,Toys,119.1,158.8,0.61,0.973
SKU-103218,Pet,39.01,44.01,0.77,0.983
SKU-103219,Electronics,54.03,86.74,0.58,0.976
SKU-103220,Pet,119.39,197.26,0.68,0.987
SKU-103221,Home,85.74,189.02,1.49,0.954
SKU-103222,Electronics,50.98,190.65,0.55,0.959
SKU-103223,Toys,14.98,175.66,1.79,0.972
SKU-103224,Toys,22.32,198.29,0.86,0.968
SKU-103225,Beauty,61.85,78.7,0.76,0.931
SKU-103226,Electronics,112.48,134.55,0.33,0.966
SKU-103227,Home,118.88,33.69,0.21,0.975
SKU-103228,Electronics,82.88,157.93,0.66,0.952
SKU-103229,Kitchen,40.39,32.87,0.64,0.972
SKU-103230,Electronics,96.37,130.18,0.12,0.949
SKU-103231,Electronics,47.52,108.9,0.08,0.975
SKU-103232,Pet,68.29,97.95,0.38,0.978
SKU-103233,Kitchen,38.64,161.51,0.29,0.933
SKU-103234,Kitchen,30.06,129.52,0.22,0.931
SKU-103235,Toys,119.1,158.8,0.61,0.973
SKU-103236,Pet,39.01,44.01,0.77,0.983
SKU-103237,Electronics,54.03,86.74,0.58,0.976
SKU-103238,Pet,119.39,197.26,0.68,0.987
SKU-103239,Home,85.74,189.02,1.49,0.954
SKU-103240,Electronics,50.98,190.65,0.55,0.959
SKU-103241,Toys,14.98,175.66,1.79,0.972
SKU-103242,Toys,22.32,198.29,0.86,0.968
SKU-103243,Beauty,61.85,78.7,0.76,0.931
SKU-103244,Electronics,112.48,134.55,0.33,0.966
SKU-103245,Home,118.88,33.69,0.21,0.975
SKU-103246,Electronics,82.88,157.93,0.66,0.952
SKU-103247,Kitchen,40.39,32.87,0.64,0.972
SKU-103248,Electronics,96.37,130.18,0.12,0.949
SKU-103249,Electronics,47.52,108.9,0.08,0.975
SKU-103250,Pet,68.29,97.95,0.38,0.978
SKU-103251,Kitchen,38.64,161.51,0.29,0.933
SKU-103252,Kitchen,30.06,129.52,0.22,0.931
SKU-103253,Toys,119.1,158.8,0.61,0.973
SKU-103254,Pet,39.01,44.01,0.77,0.983
SKU-103255,Electronics,54.03,86.74,0.58,0.976
SKU-103256,Pet,119.39,197.26,0.68,0.987
SKU-103257,Home,85.74,189.02,1.49,0.954
SKU-103258,Electronics,50.98,190.65,0.55,0.959
SKU-103259,Toys,14.98,175.66,1.79,0.972
SKU-103260,Toys,22.32,198.29,0.86,0.968
SKU-103261,Beauty,61.85,78.7,0.76,0.931
SKU-103262,Electronics,112.48,134.55,0.33,0.966
SKU-103263,Home,118.88,33.69,0.21,0.975
SKU-103264,Electronics,82.88,157.93,0.66,0.952
SKU-103265,Kitchen,40.39,32.87,0.64,0.972
SKU-103266,Electronics,96.37,130.18,0.12,0.949
SKU-103267,Electronics,47.52,108.9,0.08,0.975
SKU-103268,Pet,68.29,97.95,0.38,0.978
SKU-103269,Kitchen,38.64,161.51,0.29,0.933
SKU-103270,Kitchen,30.06,129.52,0.22,0.931
SKU-103271,Toys,119.1,158.8,0.61,0.973
SKU-103272,Pet,39.01,44.01,0.77,0.983
SKU-103273,Electronics,54.03,86.74,0.58,0.976
SKU-103274,Pet,119.39,197.26,0.68,0.987
SKU-103275,Home,85.74,189.02,1.49,0.954
SKU-103276,Electronics,50.98,190.65,0.55,0.959
SKU-103277,Toys,14.98,175.66,1.79,0.972
SKU-103278,Toys,22.32,198.29,0.86,0.968
SKU-103279,Beauty,61.85,78.7,0.76,0.931
SKU-103280,Electronics,112.48,134.55,0.33,0.966
SKU-103281,Home,118.88,33.69,0.21,0.975
SKU-103282,Electronics,82.88,157.93,0.66,0.952
SKU-103283,Kitchen,40.39,32.87,0.64,0.972
SKU-103284,Electronics,96.37,130.18,0.12,0.949
SKU-103285,Electronics,47.52,108.9,0.08,0.975
SKU-103286,Pet,68.29,97.95,0.38,0.978
SKU-103287,Kitchen,38.64,161.51,0.29,0.933
SKU-103288,Kitchen,30.06,129.52,0.22,0.931
SKU-103289,Toys,119.1,158.8,0.61,0.973
SKU-103290,Pet,39.01,44.01,0.77,0.983
SKU-103291,Electronics,54.03,86.74,0.58,0.976
SKU-103292,Pet,119.39,197.26,0.68,0.987
SKU-103293,Home,85.74,189.02,1.49,0.954
SKU-103294,Electronics,50.98,190.65,0.55,0.959
SKU-103295,Toys,14.98,175.66,1.79,0.972
SKU-103296,Toys,22.32,198.29,0.86,0.968
SKU-103297,Beauty,61.85,78.7,0.76,0.931
SKU-103298,Electronics,112.48,134.55,0.33,0.966
SKU-103299,Home,118.88,33.69,0.21,0.975
SKU-103300,Electronics,82.88,157.93,0.66,0.952
SKU-103301,Kitchen,40.39,32.87,0.64,0.972
SKU-103302,Electronics,96.37,130.18,0.12,0.949
SKU-103303,Electronics,47.52,108.9,0.08,0.975
SKU-103304,Pet,68.29,97.95,0.38,0.978
SKU-103305,Kitchen,38.64,161.51,0.29,0.933
SKU-103306,Kitchen,30.06,129.52,0.22,0.931
SKU-103307,Toys,119.1,158.8,0.61,0.973
SKU-103308,Pet,39.01,44.01,0.77,0.983
SKU-103309,Electronics,54.03,86.74,0.58,0.976
SKU-103310,Pet,119.39,197.26,0.68,0.987
SKU-103311,Home,85.74,189.02,1.49,0.954
SKU-103312,Electronics,50.98,190.65,0.55,0.959
SKU-103313,Toys,14.98,175.66,1.79,0.972
SKU-103314,Toys,22.32,198.29,0.86,0.968
SKU-103315,Beauty,61.85,78.7,0.76,0.931
SKU-103316,Electronics,112.48,134.55,0.33,0.966
SKU-103317,Home,118.88,33.69,0.21,0.975
SKU-103318,Electronics,82.88,157.93,0.66,0.952
SKU-103319,Kitchen,40.39,32.87,0.64,0.972
SKU-103320,Electronics,96.37,130.18,0.12,0.949
SKU-103321,Electronics,47.52,108.9,0.08,0.975
SKU-103322,Pet,68.29,97.95,0.38,0.978
SKU-103323,Kitchen,38.64,161.51,0.29,0.933
SKU-103324,Kitchen,30.06,129.52,0.22,0.931
SKU-103325,Toys,119.1,158.8,0.61,0.973
SKU-103326,Pet,39.01,44.01,0.77,0.983
SKU-103327,Electronics,54.03,86.74,0.58,0.976
SKU-103328,Pet,119.39,197.26,0.68,0.987
SKU-103329,Home,85.74,189.02,1.49,0.954
SKU-103330,Electronics,50.98,190.65,0.55,0.959
SKU-103331,Toys,14.98,175.66,1.79,0.972
SKU-103332,Toys,22.32,198.29,0.86,0.968
SKU-103333,Beauty,61.85,78.7,0.76,0.931
SKU-103334,Electronics,112.48,134.55,0.33,0.966
SKU-103335,Home,118.88,33.69,0.21,0.975
SKU-103336,Electronics,82.88,157.93,0.66,0.952
SKU-103337,Kitchen,40.39,32.87,0.64,0.972
SKU-103338,Electronics,96.37,130.18,0.12,0.949
SKU-103339,Electronics,47.52,108.9,0.08,0.975
SKU-103340,Pet,68.29,97.95,0.38,0.978
SKU-103341,Kitchen,38.64,161.51,0.29,0.933
SKU-103342,Kitchen,30.06,129.52,0.22,0.931
SKU-103343,Toys,119.1,158.8,0.61,0.973
SKU-103344,Pet,39.01,44.01,0.77,0.983
SKU-103345,Electronics,54.03,86.74,0.58,0.976
SKU-103346,Pet,119.39,197.26,0.68,0.987
SKU-103347,Home,85.74,189.02,1.49,0.954
SKU-103348,Electronics,50.98,190.65,0.55,0.959
SKU-103349,Toys,14.98,175.66,1.79,0.972
SKU-103350,Toys,22.32,198.29,0.86,0.968
SKU-103351,Beauty,61.85,78.7,0.76,0.931
SKU-103352,Electronics,112.48,134.55,0.33,0.966
SKU-103353,Home,118.88,33.69,0.21,0.975
SKU-103354,Electronics,82.88,157.93,0.66,0.952
SKU-103355,Kitchen,40.39,32.87,0.64,0.972
SKU-103356,Electronics,96.37,130.18,0.12,0.949
SKU-103357,Electronics,47.52,108.9,0.08,0.975
SKU-103358,Pet,68.29,97.95,0.38,0.978
SKU-103359,Kitchen,38.64,161.51,0.29,0.933
SKU-103360,Kitchen,30.06,129.52,0.22,0.931
SKU-103361,Toys,119.1,158.8,0.61,0.973
SKU-103362,Pet,39.01,44.01,0.77,0.983
SKU-103363,Electronics,54.03,86.74,0.58,0.976
SKU-103364,Pet,119.39,197.26,0.68,0.987
SKU-103365,Home,85.74,189.02,1.49,0.954
SKU-103366,Electronics,50.98,190.65,0.55,0.959
SKU-103367,Toys,14.98,175.66,1.79,0.972
SKU-103368,Toys,22.32,198.29,0.86,0.968
SKU-103369,Beauty,61.85,78.7,0.76,0.931
SKU-103370,Electronics,112.48,134.55,0.33,0.966
SKU-103371,Home,118.88,33.69,0.21,0.975
SKU-103372,Electronics,82.88,157.93,0.66,0.952
SKU-103373,Kitchen,40.39,32.87,0.64,0.972
SKU-103374,Electronics,96.37,130.18,0.12,0.949
SKU-103375,Electronics,47.52,108.9,0.08,0.975
SKU-103376,Pet,68.29,97.95,0.38,0.978
SKU-103377,Kitchen,38.64,161.51,0.29,0.933
SKU-103378,Kitchen,30.06,129.52,0.22,0.931
SKU-103379,Toys,119.1,158.8,0.61,0.973
SKU-103380,Pet,39.01,44.01,0.77,0.983
SKU-103381,Electronics,54.03,86.74,0.58,0.976
SKU-103382,Pet,119.39,197.26,0.68,0.987
SKU-103383,Home,85.74,189.02,1.49,0.954
SKU-103384,Electronics,50.98,190.65,0.55,0.959
SKU-103385,Toys,14.98,175.66,1.79,0.972
SKU-103386,Toys,22.32,198.29,0.86,0.968
SKU-103387,Beauty,61.85,78.7,0.76,0.931
SKU-103388,Electronics,112.48,134.55,0.33,0.966
SKU-103389,Home,118.88,33.69,0.21,0.975
SKU-103390,Electronics,82.88,157.93,0.66,0.952
SKU-103391,Kitchen,40.39,32.87,0.64,0.972
SKU-103392,Electronics,96.37,130.18,0.12,0.949
SKU-103393,Electronics,47.52,108.9,0.08,0.975
SKU-103394,Pet,68.29,97.95,0.38,0.978
SKU-103395,Kitchen,38.64,161.51,0.29,0.933
SKU-103396,Kitchen,30.06,129.52,0.22,0.931
SKU-103397,Toys,119.1,158.8,0.61,0.973
SKU-103398,Pet,39.01,44.01,0.77,0.983
SKU-103399,Electronics,54.03,86.74,0.58,0.976
SKU-103400,Pet,119.39,197.26,0.68,0.987
SKU-103401,Home,85.74,189.02,1.49,0.954
SKU-103402,Electronics,50.98,190.65,0.55,0.959
SKU-103403,Toys,14.98,175.66,1.79,0.972
SKU-103404,Toys,22.32,198.29,0.86,0.968
SKU-103405,Beauty,61.85,78.7,0.76,0.931
SKU-103406,Electronics,112.48,134.55,0.33,0.966
SKU-103407,Home,118.88,33.69,0.21,0.975
SKU-103408,Electronics,82.88,157.93,0.66,0.952
SKU-103409,Kitchen,40.39,32.87,0.64,0.972
SKU-103410,Electronics,96.37,130.18,0.12,0.949
SKU-103411,Electronics,47.52,108.9,0.08,0.975
SKU-103412,Pet,68.29,97.95,0.38,0.978
SKU-103413,Kitchen,38.64,161.51,0.29,0.933
SKU-103414,Kitchen,30.06,129.52,0.22,0.931
SKU-103415,Toys,119.1,158.8,0.61,0.973
SKU-103416,Pet,39.01,44.01,0.77,0.983
SKU-103417,Electronics,54.03,86.74,0.58,0.976
SKU-103418,Pet,119.39,197.26,0.68,0.987
SKU-103419,Home,85.74,189.02,1.49,0.954
SKU-103420,Electronics,50.98,190.65,0.55,0.959
SKU-103421,Toys,14.98,175.66,1.79,0.972
SKU-103422,Toys,22.32,198.29,0.86,0.968
SKU-103423,Beauty,61.85,78.7,0.76,0.931
SKU-103424,Electronics,112.48,134.55,0.33,0.966
SKU-103425,Home,118.88,33.69,0.21,0.975
SKU-103426,Electronics,82.88,157.93,0.66,0.952
SKU-103427,Kitchen,40.39,32.87,0.64,0.972
SKU-103428,Electronics,96.37,130.18,0.12,0.949
SKU-103429,Electronics,47.52,108.9,0.08,0.975
SKU-103430,Pet,68.29,97.95,0.38,0.978
SKU-103431,Kitchen,38.64,161.51,0.29,0.933
SKU-103432,Kitchen,30.06,129.52,0.22,0.931
SKU-103433,Toys,119.1,158.8,0.61,0.973
SKU-103434,Pet,39.01,44.01,0.77,0.983
SKU-103435,Electronics,54.03,86.74,0.58,0.976
SKU-103436,Pet,119.39,197.26,0.68,0.987
SKU-103437,Home,85.74,189.02,1.49,0.954
SKU-103438,Electronics,50.98,190.65,0.55,0.959
SKU-103439,Toys,14.98,175.66,1.79,0.972
SKU-103440,Toys,22.32,198.29,0.86,0.968
SKU-103441,Beauty,61.85,78.7,0.76,0.931
SKU-103442,Electronics,112.48,134.55,0.33,0.966
SKU-103443,Home,118.88,33.69,0.21,0.975
SKU-103444,Electronics,82.88,157.93,0.66,0.952
SKU-103445,Kitchen,40.39,32.87,0.64,0.972
SKU-103446,Electronics,96.37,130.18,0.12,0.949
SKU-103447,Electronics,47.52,108.9,0.08,0.975
SKU-103448,Pet,68.29,97.95,0.38,0.978
SKU-103449,Kitchen,38.64,161.51,0.29,0.933
SKU-103450,Kitchen,30.06,129.52,0.22,0.931
SKU-103451,Toys,119.1,158.8,0.61,0.973
SKU-103452,Pet,39.01,44.01,0.77,0.983
SKU-103453,Electronics,54.03,86.74,0.58,0.976
