week,sku_id,region,units_ordered,week_raw
2025-04-14,SKU-104771,West,171,2025-04-16
2025-04-14,SKU-104772,East,327,2025-04-16
2025-04-14,SKU-104773,North,280,2025-04-16
2025-04-14,SKU-104774,South,256,2025-04-16
2025-04-14,SKU-104775,West,259,2025-04-16
2025-04-14,SKU-104776,East,181,2025-04-17
2025-04-14,SKU-104777,North,195,2025-04-17
2025-04-14,SKU-104778,South,159,2025-04-17
2025-04-14,SKU-104779,West,186,2025-04-17
2025-04-14,SKU-104780,East,220,2025-04-17
2025-04-14,SKU-104781,North,255,2025-04-17
2025-04-14,SKU-104782,South,207,2025-04-17
2025-04-14,SKU-104783,West,233,2025-04-17
2025-04-14,SKU-104784,East,191,2025-04-17
2025-04-14,SKU-104785,North,195,2025-04-17
2025-04-14,SKU-104786,South,172,2025-04-17
2025-04-14,SKU-104787,West,173,2025-04-17
2025-04-14,SKU-104788,East,187,2025-04-17
2025-04-14,SKU-104789,North,199,2025-04-17
2025-04-14,SKU-104790,South,165,2025-04-17
2025-04-14,SKU-104791,West,168,2025-04-17
2025-04-14,SKU-104792,East,341,2025-04-17
2025-04-14,SKU-104793,North,334,2025-04-17
2025-04-14,SKU-104794,South,287,2025-04-17
2025-04-14,SKU-104795,West,323,2025-04-17
2025-04-14,SKU-104796,East,240,2025-04-17
2025-04-14,SKU-104797,North,256,2025-04-17
2025-04-14,SKU-104798,South,222,2025-04-17
2025-04-14,SKU-104799,West,246,2025-04-17
2025-04-14,SKU-104800,East,239,2025-04-18
2025-04-14,SKU-104801,North,243,2025-04-18
2025-04-14,SKU-104802,South,207,2025-04-18
2025-04-14,SKU-104803,West,228,2025-04-18
2025-04-14,SKU-104804,East,330,2025-04-18
2025-04-14,SKU-104805,North,325,2025-04-18
2025-04-14,SKU-104806,South,273,2025-04-18
2025-04-14,SKU-104807,West,321,2025-04-18
2025-04-14,SKU-104808,East,361,2025-04-18
2025-04-14,SKU-104809,North,336,2025-04-18
2025-04-14,SKU-104810,South,300,2025-04-18
2025-04-14,SKU-104811,West,338,2025-04-18
2025-04-14,SKU-104812,East,185,2025-04-18
2025-04-14,SKU-104813,North,191,2025-04-18
2025-04-14,SKU-104814,South,156,2025-04-18
2025-04-14,SKU-104815,West,158,2025-04-18
2025-04-14,SKU-104816,East,377,2025-04-18
2025-04-14,SKU-104817,North,354,2025-04-18
2025-04-14,SKU-104818,South,307,2025-04-18
2025-04-14,SKU-104819,West,313,2025-04-18
2025-04-14,SKU-104820,East,325,2025-04-18
2025-04-14,SKU-104821,North,273,2025-04-18
2025-04-14,SKU-104822,South,251,2025-04-18
2025-04-14,SKU-104823,West,281,2025-04-18
2025-04-21,SKU-102160,East,229,2025-04-27
2025-04-21,SKU-102161,North,244,2025-04-27
2025-04-21,SKU-102162,South,224,2025-04-27
2025-04-21,SKU-102163,West,214,2025-04-27
2025-04-21,SKU-102164,East,466,2025-04-27
2025-04-21,SKU-102165,North,405,2025-04-27
2025-04-21,SKU-102166,South,408,2025-04-27
2025-04-21,SKU-102167,West,394,2025-04-27
2025-04-21,SKU-102168,East,447,2025-04-27
2025-04-21,SKU-102169,North,392,2025-04-27
2025-04-21,SKU-102170,South,365,2025-04-27
2025-04-21,SKU-102171,West,394,2025-04-27
2025-04-21,SKU-102172,East,517,2025-04-27
2025-04-21,SKU-102173,North,547,2025-04-27
2025-04-21,SKU-102174,South,429,2025-04-27
2025-04-21,SKU-102175,West,489,2025-04-27
2025-04-21,SKU-102176,East,247,2025-04-27
2025-04-21,SKU-102177,North,215,2025-04-27
2025-04-21,SKU-102178,South,204,2025-04-27
2025-04-21,SKU-102179,West,217,2025-04-27
2025-04-21,SKU-102180,East,357,2025-04-27
2025-04-21,SKU-102181,North,351,2025-04-27
2025-04-21,SKU-102182,South,319,2025-04-27
2025-04-21,SKU-102183,West,340,2025-04-27
2025-04-21,SKU-104824,East,172,2025-04-26
2025-04-21,SKU-104825,North,176,2025-04-26
2025-04-21,SKU-104826,South,151,2025-04-26
2025-04-21,SKU-104827,West,165,2025-04-26
2025-04-21,SKU-104828,East,350,2025-04-26
2025-04-21,SKU-104829,North,310,2025-04-26
2025-04-21,SKU-104830,South,268,2025-04-26
2025-04-21,SKU-104831,West,305,2025-04-26
2025-04-21,SKU-104832,East,335,2025-04-26
2025-04-21,SKU-104833,North,360,2025-04-26
2025-04-21,SKU-104834,South,299,2025-04-26
2025-04-21,SKU-104835,West,301,2025-04-26
2025-04-21,SKU-104836,East,391,2025-04-26
2025-04-21,SKU-104837,North,352,2025-04-26
2025-04-21,SKU-104838,South,322,2025-04-26
2025-04-21,SKU-104839,West,348,2025-04-26
2025-04-21,SKU-104840,East,190,2025-04-26
2025-04-21,SKU-104841,North,187,2025-04-26
2025-04-21,SKU-104842,South,157,2025-04-26
2025-04-21,SKU-104843,West,166,2025-04-26
2025-04-21,SKU-104844,East,284,2025-04-26
2025-04-21,SKU-104845,North,274,2025-04-26
2025-04-21,SKU-104846,South,271,2025-04-26
2025-04-21,SKU-104847,West,257,2025-04-26
2025-04-21,SKU-104848,East,189,2025-04-27
2025-04-21,SKU-104849,North,176,2025-04-27
2025-04-21,SKU-104850,South,174,2025-04-27
2025-04-21,SKU-104851,West,170,2025-04-27
2025-04-21,SKU-104852,East,245,2025-04-27
2025-04-21,SKU-104853,North,224,2025-04-27
2025-04-21,SKU-104854,South,213,2025-04-27
2025-04-21,SKU-104855,West,204,2025-04-27
2025-04-21,SKU-104856,East,173,2025-04-27
2025-04-21,SKU-104857,North,183,2025-04-27
2025-04-21,SKU-104858,South,145,2025-04-27
2025-04-21,SKU-104859,West,150,2025-04-27
2025-04-21,SKU-104860,East,207,2025-04-27
2025-04-21,SKU-104861,North,178,2025-04-27
2025-04-21,SKU-104862,South,151,2025-04-27
2025-04-21,SKU-104863,West,166,2025-04-27
2025-04-21,SKU-104864,East,345,2025-04-27
2025-04-21,SKU-104865,North,302,2025-04-27
2025-04-21,SKU-104866,South,271,2025-04-27
2025-04-21,SKU-104867,West,273,2025-04-27
2025-04-21,SKU-104868,East,252,2025-04-27
2025-04-21,SKU-104869,North,217,2025-04-27
2025-04-21,SKU-104870,South,212,2025-04-27
2025-04-21,SKU-104871,West,242,2025-04-27
2025-04-28,SKU-102184,East,236,2025-04-28
2025-04-28,SKU-102185,North,239,2025-04-28
2025-04-28,SKU-102186,South,203,2025-04-28
2025-04-28,SKU-102187,West,210,2025-04-28
2025-04-28,SKU-102188,East,325,2025-04-28
2025-04-28,SKU-102189,North,349,2025-04-28
2025-04-28,SKU-102190,South,260,2025-04-28
2025-04-28,SKU-102191,West,326,2025-04-28
2025-04-28,SKU-102192,East,235,2025-04-28
2025-04-28,SKU-102193,North,239,2025-04-28
2025-04-28,SKU-102194,South,192,2025-04-28
2025-04-28,SKU-102195,West,224,2025-04-28
2025-04-28,SKU-102196,East,249,2025-04-28
2025-04-28,SKU-102197,North,230,2025-04-28
2025-04-28,SKU-102198,South,221,2025-04-28
2025-04-28,SKU-102199,West,205,2025-04-28
2025-04-28,SKU-102200,East,502,2025-04-28
2025-04-28,SKU-102201,North,432,2025-04-28
2025-04-28,SKU-102202,South,362,2025-04-28
2025-04-28,SKU-102203,West,410,2025-04-28
2025-04-28,SKU-102204,East,298,2025-04-28
2025-04-28,SKU-102205,North,321,2025-04-28
2025-04-28,SKU-102206,South,312,2025-04-28
2025-04-28,SKU-102207,West,298,2025-04-28
2025-04-28,SKU-102208,East,330,2025-04-29
2025-04-28,SKU-102209,North,292,2025-04-29
2025-04-28,SKU-102210,South,262,2025-04-29
2025-04-28,SKU-102211,West,290,2025-04-29
2025-04-28,SKU-102212,East,472,2025-04-29
2025-04-28,SKU-102213,North,428,2025-04-29
2025-04-28,SKU-102214,South,395,2025-04-29
2025-04-28,SKU-102215,West,357,2025-04-29
2025-04-28,SKU-102216,East,520,2025-04-29
2025-04-28,SKU-102217,North,453,2025-04-29
2025-04-28,SKU-102218,South,405,2025-04-29
2025-04-28,SKU-102219,West,351,2025-04-29
2025-04-28,SKU-102220,East,246,2025-04-29
2025-04-28,SKU-102221,North,245,2025-04-29
2025-04-28,SKU-102222,South,203,2025-04-29
2025-04-28,SKU-102223,West,220,2025-04-29
2025-04-28,SKU-102224,East,423,2025-04-29
2025-04-28,SKU-102225,North,463,2025-04-29
2025-04-28,SKU-102226,South,364,2025-04-29
2025-04-28,SKU-102227,West,408,2025-04-29
2025-04-28,SKU-102228,East,346,2025-04-29
2025-04-28,SKU-102229,North,357,2025-04-29
2025-04-28,SKU-102230,South,323,2025-04-29
2025-04-28,SKU-102231,West,325,2025-04-29
2025-04-28,SKU-104872,East,240,2025-04-28
2025-04-28,SKU-104873,North,229,2025-04-28
2025-04-28,SKU-104874,South,210,2025-04-28
2025-04-28,SKU-104875,West,234,2025-04-28
2025-04-28,SKU-104876,East,343,2025-04-28
2025-04-28,SKU-104877,North,325,2025-04-28
2025-04-28,SKU-104878,South,280,2025-04-28
2025-04-28,SKU-104879,West,311,2025-04-28
2025-04-28,SKU-104880,East,341,2025-04-28
2025-04-28,SKU-104881,North,334,2025-04-28
2025-04-28,SKU-104882,South,294,2025-04-28
2025-04-28,SKU-104883,West,321,2025-04-28
2025-04-28,SKU-104884,East,208,2025-04-28
2025-04-28,SKU-104885,North,185,2025-04-28
2025-04-28,SKU-104886,South,169,2025-04-28
2025-04-28,SKU-104887,West,151,2025-04-28
2025-04-28,SKU-104888,East,325,2025-04-28
2025-04-28,SKU-104889,North,324,2025-04-28
2025-04-28,SKU-104890,South,314,2025-04-28
2025-04-28,SKU-104891,West,323,2025-04-28
2025-04-28,SKU-104892,East,319,2025-04-28
2025-04-28,SKU-104893,North,279,2025-04-28
2025-04-28,SKU-104894,South,259,2025-04-28
2025-04-28,SKU-104895,West,255,2025-04-28
2025-05-05,SKU-102232,East,231,2025-05-07
2025-05-05,SKU-102233,North,229,2025-05-07
2025-05-05,SKU-102234,South,189,2025-05-07
2025-05-05,SKU-102235,West,213,2025-05-07
2025-05-05,SKU-102236,East,419,2025-05-07
2025-05-05,SKU-102237,North,388,2025-05-07
2025-05-05,SKU-102238,South,378,2025-05-07
2025-05-05,SKU-102239,West,350,2025-05-07
2025-05-05,SKU-102240,East,424,2025-05-07
2025-05-05,SKU-102241,North,389,2025-05-07
2025-05-05,SKU-102242,South,338,2025-05-07
2025-05-05,SKU-102243,West,383,2025-05-07
2025-05-05,SKU-102244,East,446,2025-05-07
2025-05-05,SKU-102245,North,472,2025-05-07
2025-05-05,SKU-102246,South,441,2025-05-07
2025-05-05,SKU-102247,West,474,2025-05-07
2025-05-05,SKU-102248,East,237,2025-05-07
2025-05-05,SKU-102249,North,234,2025-05-07
2025-05-05,SKU-102250,South,186,2025-05-07
2025-05-05,SKU-102251,West,206,2025-05-07
2025-05-05,SKU-102252,East,348,2025-05-07
2025-05-05,SKU-102253,North,383,2025-05-07
2025-05-05,SKU-102254,South,336,2025-05-07
2025-05-05,SKU-102255,West,331,2025-05-07
2025-05-05,SKU-102256,East,243,2025-05-08
2025-05-05,SKU-102257,North,244,2025-05-08
2025-05-05,SKU-102258,South,203,2025-05-08
2025-05-05,SKU-102259,West,207,2025-05-08
2025-05-05,SKU-102260,East,272,2025-05-08
2025-05-05,SKU-102261,North,315,2025-05-08
2025-05-05,SKU-102262,South,264,2025-05-08
2025-05-05,SKU-102263,West,288,2025-05-08
2025-05-05,SKU-102264,East,226,2025-05-08
2025-05-05,SKU-102265,North,210,2025-05-08
2025-05-05,SKU-102266,South,182,2025-05-08
2025-05-05,SKU-102267,West,223,2025-05-08
2025-05-05,SKU-102268,East,283,2025-05-08
2025-05-05,SKU-102269,North,241,2025-05-08
2025-05-05,SKU-102270,South,208,2025-05-08
2025-05-05,SKU-102271,West,211,2025-05-08
2025-05-05,SKU-102272,East,477,2025-05-08
2025-05-05,SKU-102273,North,444,2025-05-08
2025-05-05,SKU-102274,South,370,2025-05-08
2025-05-05,SKU-102275,West,400,2025-05-08
2025-05-05,SKU-102276,East,329,2025-05-08
2025-05-05,SKU-102277,North,313,2025-05-08
2025-05-05,SKU-102278,South,238,2025-05-08
2025-05-05,SKU-102279,West,290,2025-05-08
2025-05-05,SKU-102280,East,336,2025-05-09
2025-05-05,SKU-102281,North,325,2025-05-09
2025-05-05,SKU-102282,South,265,2025-05-09
2025-05-05,SKU-102283,West,300,2025-05-09
2025-05-05,SKU-102284,East,397,2025-05-09
2025-05-05,SKU-102285,North,400,2025-05-09
2025-05-05,SKU-102286,South,369,2025-05-09
2025-05-05,SKU-102287,West,427,2025-05-09
2025-05-05,SKU-102288,East,462,2025-05-09
2025-05-05,SKU-102289,North,418,2025-05-09
2025-05-05,SKU-102290,South,366,2025-05-09
2025-05-05,SKU-102291,West,441,2025-05-09
2025-05-05,SKU-102292,East,243,2025-05-09
2025-05-05,SKU-102293,North,234,2025-05-09
2025-05-05,SKU-102294,South,201,2025-05-09
2025-05-05,SKU-102295,West,205,2025-05-09
2025-05-05,SKU-102296,East,415,2025-05-09
2025-05-05,SKU-102297,North,444,2025-05-09
2025-05-05,SKU-102298,South,418,2025-05-09
2025-05-05,SKU-102299,West,430,2025-05-09
2025-05-05,SKU-102300,East,400,2025-05-09
2025-05-05,SKU-102301,North,391,2025-05-09
2025-05-05,SKU-102302,South,345,2025-05-09
2025-05-05,SKU-102303,West,312,2025-05-09
2025-05-05,SKU-104896,East,181,2025-05-06
2025-05-05,SKU-104897,North,175,2025-05-06
2025-05-05,SKU-104898,South,183,2025-05-06
2025-05-05,SKU-104899,West,177,2025-05-06
2025-05-05,SKU-104900,East,284,2025-05-06
2025-05-05,SKU-104901,North,311,2025-05-06
2025-05-05,SKU-104902,South,273,2025-05-06
2025-05-05,SKU-104903,West,306,2025-05-06
2025-05-05,SKU-104904,East,338,2025-05-06
2025-05-05,SKU-104905,North,343,2025-05-06
2025-05-05,SKU-104906,South,269,2025-05-06
2025-05-05,SKU-104907,West,314,2025-05-06
2025-05-05,SKU-104908,East,398,2025-05-06
2025-05-05,SKU-104909,North,375,2025-05-06
2025-05-05,SKU-104910,South,317,2025-05-06
2025-05-05,SKU-104911,West,311,2025-05-06
2025-05-05,SKU-104912,East,175,2025-05-06
2025-05-05,SKU-104913,North,188,2025-05-06
2025-05-05,SKU-104914,South,176,2025-05-06
2025-05-05,SKU-104915,West,166,2025-05-06
2025-05-05,SKU-104916,East,294,2025-05-06
2025-05-05,SKU-104917,North,281,2025-05-06
2025-05-05,SKU-104918,South,214,2025-05-06
2025-05-05,SKU-104919,West,269,2025-05-06
2025-05-05,SKU-104920,East,192,2025-05-07
2025-05-05,SKU-104921,North,186,2025-05-07
2025-05-05,SKU-104922,South,169,2025-05-07
2025-05-05,SKU-104923,West,166,2025-05-07
2025-05-05,SKU-104924,East,258,2025-05-07
2025-05-05,SKU-104925,North,243,2025-05-07
2025-05-05,SKU-104926,South,205,2025-05-07
2025-05-05,SKU-104927,West,227,2025-05-07
2025-05-05,SKU-104928,East,196,2025-05-07
2025-05-05,SKU-104929,North,166,2025-05-07
2025-05-05,SKU-104930,South,171,2025-05-07
2025-05-05,SKU-104931,West,171,2025-05-07
2025-05-05,SKU-104932,East,192,2025-05-07
2025-05-05,SKU-104933,North,176,2025-05-07
2025-05-05,SKU-104934,South,148,2025-05-07
2025-05-05,SKU-104935,West,179,2025-05-07
2025-05-05,SKU-104936,East,354,2025-05-07
2025-05-05,SKU-104937,North,357,2025-05-07
2025-05-05,SKU-104938,South,310,2025-05-07
2025-05-05,SKU-104939,West,319,2025-05-07
2025-05-05,SKU-104940,East,235,2025-05-07
2025-05-05,SKU-104941,North,244,2025-05-07
2025-05-05,SKU-104942,South,208,2025-05-07
2025-05-05,SKU-104943,West,199,2025-05-07
2025-05-05,SKU-104944,East,256,2025-05-08
2025-05-05,SKU-104945,North,247,2025-05-08
2025-05-05,SKU-104946,South,223,2025-05-08
2025-05-05,SKU-104947,West,240,2025-05-08
2025-05-05,SKU-104948,East,328,2025-05-08
2025-05-05,SKU-104949,North,345,2025-05-08
2025-05-05,SKU-104950,South,315,2025-05-08
2025-05-05,SKU-104951,West,295,2025-05-08
2025-05-05,SKU-104952,East,315,2025-05-08
2025-05-05,SKU-104953,North,333,2025-05-08
2025-05-05,SKU-104954,South,276,2025-05-08
2025-05-05,SKU-104955,West,292,2025-05-08
2025-05-05,SKU-104956,East,169,2025-05-08
2025-05-05,SKU-104957,North,199,2025-05-08
2025-05-05,SKU-104958,South,154,2025-05-08
2025-05-05,SKU-104959,West,184,2025-05-08
2025-05-05,SKU-104960,East,389,2025-05-08
2025-05-05,SKU-104961,North,362,2025-05-08
2025-05-05,SKU-104962,South,302,2025-05-08
2025-05-05,SKU-104963,West,312,2025-05-08
2025-05-05,SKU-104964,East,272,2025-05-08
2025-05-05,SKU-104965,North,300,2025-05-08
2025-05-05,SKU-104966,South,246,2025-05-08
2025-05-05,SKU-104967,West,239,2025-05-08
2025-05-12,SKU-102304,East,269,2025-05-17
2025-05-12,SKU-102305,North,236,2025-05-17
2025-05-12,SKU-102306,South,212,2025-05-17
2025-05-12,SKU-102307,West,219,2025-05-17
2025-05-12,SKU-102308,East,423,2025-05-17
2025-05-12,SKU-102309,North,427,2025-05-17
2025-05-12,SKU-102310,South,421,2025-05-17
2025-05-12,SKU-102311,West,418,2025-05-17
2025-05-12,SKU-102312,East,420,2025-05-17
2025-05-12,SKU-102313,North,417,2025-05-17
2025-05-12,SKU-102314,South,360,2025-05-17
2025-05-12,SKU-102315,West,398,2025-05-17
2025-05-12,SKU-102316,East,545,2025-05-17
2025-05-12,SKU-102317,North,546,2025-05-17
2025-05-12,SKU-102318,South,435,2025-05-17
2025-05-12,SKU-102319,West,486,2025-05-17
2025-05-12,SKU-102320,East,255,2025-05-17
2025-05-12,SKU-102321,North,234,2025-05-17
2025-05-12,SKU-102322,South,175,2025-05-17
2025-05-12,SKU-102323,West,221,2025-05-17
2025-05-12,SKU-102324,East,399,2025-05-17
2025-05-12,SKU-102325,North,400,2025-05-17
2025-05-12,SKU-102326,South,343,2025-05-17
2025-05-12,SKU-102327,West,337,2025-05-17
2025-05-12,SKU-102328,East,235,2025-05-18
2025-05-12,SKU-102329,North,250,2025-05-18
2025-05-12,SKU-102330,South,227,2025-05-18
2025-05-12,SKU-102331,West,249,2025-05-18
2025-05-12,SKU-102332,East,343,2025-05-18
2025-05-12,SKU-102333,North,322,2025-05-18
2025-05-12,SKU-102334,South,294,2025-05-18
2025-05-12,SKU-102335,West,298,2025-05-18
2025-05-12,SKU-102336,East,267,2025-05-18
2025-05-12,SKU-102337,North,248,2025-05-18
2025-05-12,SKU-102338,South,231,2025-05-18
2025-05-12,SKU-102339,West,233,2025-05-18
2025-05-12,SKU-102340,East,259,2025-05-18
2025-05-12,SKU-102341,North,235,2025-05-18
2025-05-12,SKU-102342,South,218,2025-05-18
2025-05-12,SKU-102343,West,226,2025-05-18
2025-05-12,SKU-102344,East,468,2025-05-18
2025-05-12,SKU-102345,North,494,2025-05-18
2025-05-12,SKU-102346,South,345,2025-05-18
2025-05-12,SKU-102347,West,387,2025-05-18
2025-05-12,SKU-102348,East,316,2025-05-18
2025-05-12,SKU-102349,North,321,2025-05-18
2025-05-12,SKU-102350,South,290,2025-05-18
2025-05-12,SKU-102351,West,325,2025-05-18
2025-05-12,SKU-104968,East,182,2025-05-16
2025-05-12,SKU-104969,North,200,2025-05-16
2025-05-12,SKU-104970,South,159,2025-05-16
2025-05-12,SKU-104971,West,165,2025-05-16
2025-05-12,SKU-104972,East,354,2025-05-16
2025-05-12,SKU-104973,North,295,2025-05-16
2025-05-12,SKU-104974,South,302,2025-05-16
2025-05-12,SKU-104975,West,307,2025-05-16
2025-05-12,SKU-104976,East,297,2025-05-16
2025-05-12,SKU-104977,North,332,2025-05-16
2025-05-12,SKU-104978,South,269,2025-05-16
2025-05-12,SKU-104979,West,322,2025-05-16
2025-05-12,SKU-104980,East,327,2025-05-16
2025-05-12,SKU-104981,North,385,2025-05-16
2025-05-12,SKU-104982,South,321,2025-05-16
2025-05-12,SKU-104983,West,339,2025-05-16
2025-05-12,SKU-104984,East,185,2025-05-16
2025-05-12,SKU-104985,North,170,2025-05-16
2025-05-12,SKU-104986,South,163,2025-05-16
2025-05-12,SKU-104987,West,170,2025-05-16
2025-05-12,SKU-104988,East,266,2025-05-16
2025-05-12,SKU-104989,North,266,2025-05-16
2025-05-12,SKU-104990,South,256,2025-05-16
2025-05-12,SKU-104991,West,278,2025-05-16
2025-05-12,SKU-104992,East,184,2025-05-17
2025-05-12,SKU-104993,North,170,2025-05-17
2025-05-12,SKU-104994,South,164,2025-05-17
2025-05-12,SKU-104995,West,180,2025-05-17
2025-05-12,SKU-104996,East,257,2025-05-17
2025-05-12,SKU-104997,North,232,2025-05-17
2025-05-12,SKU-104998,South,238,2025-05-17
2025-05-12,SKU-104999,West,238,2025-05-17
2025-05-19,SKU-102352,East,335,2025-05-19
2025-05-19,SKU-102353,North,308,2025-05-19
2025-05-19,SKU-102354,South,278,2025-05-19
2025-05-19,SKU-102355,West,295,2025-05-19
2025-05-19,SKU-102356,East,438,2025-05-19
2025-05-19,SKU-102357,North,443,2025-05-19
2025-05-19,SKU-102358,South,350,2025-05-19
2025-05-19,SKU-102359,West,404,2025-05-19
2025-05-19,SKU-102360,East,496,2025-05-19
2025-05-19,SKU-102361,North,445,2025-05-19
2025-05-19,SKU-102362,South,335,2025-05-19
2025-05-19,SKU-102363,West,440,2025-05-19
2025-05-19,SKU-102364,East,255,2025-05-19
2025-05-19,SKU-102365,North,244,2025-05-19
2025-05-19,SKU-102366,South,222,2025-05-19
2025-05-19,SKU-102367,West,216,2025-05-19
2025-05-19,SKU-102368,East,478,2025-05-19
2025-05-19,SKU-102369,North,461,2025-05-19
2025-05-19,SKU-102370,South,402,2025-05-19
2025-05-19,SKU-102371,West,399,2025-05-19
2025-05-19,SKU-102372,East,378,2025-05-19
2025-05-19,SKU-102373,North,377,2025-05-19
2025-05-19,SKU-102374,South,349,2025-05-19
2025-05-19,SKU-102375,West,345,2025-05-19
2025-05-26,SKU-102376,East,243,2025-05-27
2025-05-26,SKU-102377,North,231,2025-05-27
2025-05-26,SKU-102378,South,212,2025-05-27
2025-05-26,SKU-102379,West,218,2025-05-27
2025-05-26,SKU-102380,East,420,2025-05-27
2025-05-26,SKU-102381,North,458,2025-05-27
2025-05-26,SKU-102382,South,358,2025-05-27
2025-05-26,SKU-102383,West,403,2025-05-27
2025-05-26,SKU-102384,East,419,2025-05-27
2025-05-26,SKU-102385,North,441,2025-05-27
2025-05-26,SKU-102386,South,335,2025-05-27
2025-05-26,SKU-102387,West,362,2025-05-27
2025-05-26,SKU-102388,East,529,2025-05-27
2025-05-26,SKU-102389,North,480,2025-05-27
2025-05-26,SKU-102390,South,513,2025-05-27
2025-05-26,SKU-102391,West,488,2025-05-27
2025-05-26,SKU-102392,East,265,2025-05-27
2025-05-26,SKU-102393,North,250,2025-05-27
2025-05-26,SKU-102394,South,205,2025-05-27
2025-05-26,SKU-102395,West,221,2025-05-27
2025-05-26,SKU-102396,East,328,2025-05-27
2025-05-26,SKU-102397,North,354,2025-05-27
2025-05-26,SKU-102398,South,313,2025-05-27
2025-05-26,SKU-102399,West,336,2025-05-27
2025-05-26,SKU-102400,East,259,2025-05-28
2025-05-26,SKU-102401,North,241,2025-05-28
2025-05-26,SKU-102402,South,232,2025-05-28
2025-05-26,SKU-102403,West,230,2025-05-28
2025-05-26,SKU-102404,East,345,2025-05-28
2025-05-26,SKU-102405,North,329,2025-05-28
2025-05-26,SKU-102406,South,262,2025-05-28
2025-05-26,SKU-102407,West,322,2025-05-28
2025-05-26,SKU-102408,East,252,2025-05-28
2025-05-26,SKU-102409,North,254,2025-05-28
2025-05-26,SKU-102410,South,208,2025-05-28
2025-05-26,SKU-102411,West,241,2025-05-28
2025-05-26,SKU-102412,East,250,2025-05-28
2025-05-26,SKU-102413,North,239,2025-05-28
2025-05-26,SKU-102414,South,210,2025-05-28
2025-05-26,SKU-102415,West,220,2025-05-28
2025-05-26,SKU-102416,East,500,2025-05-28
2025-05-26,SKU-102417,North,443,2025-05-28
2025-05-26,SKU-102418,South,351,2025-05-28
2025-05-26,SKU-102419,West,375,2025-05-28
2025-05-26,SKU-102420,East,321,2025-05-28
2025-05-26,SKU-102421,North,325,2025-05-28
2025-05-26,SKU-102422,South,276,2025-05-28
2025-05-26,SKU-102423,West,290,2025-05-28
2025-05-26,SKU-102424,East,315,2025-05-29
2025-05-26,SKU-102425,North,323,2025-05-29
2025-05-26,SKU-102426,South,298,2025-05-29
2025-05-26,SKU-102427,West,294,2025-05-29
2025-05-26,SKU-102428,East,484,2025-05-29
2025-05-26,SKU-102429,North,387,2025-05-29
2025-05-26,SKU-102430,South,396,2025-05-29
